년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
20-Sep,서귀포시,중앙동,한식 음식점업,30059,1194189545,4464560.108,2021-07-28
20-Sep,서귀포시,천지동,서양식 음식점업,6263,146201010,8999080.127,2021-07-28
20-Sep,서귀포시,중앙동,"피자, 햄버거, 샌드위치 및 유사 음식점업",6808,84872370,4464560.108,2021-07-28
20-Sep,서귀포시,천지동,비알콜 음료점업,8374,75315100,8999080.127,2021-07-28
20-Sep,서귀포시,천지동,내항 여객 운송업,151,11547700,8999080.127,2021-07-28
20-Sep,서귀포시,천지동,기타음식료품위주종합소매업,3008,336275180,8999080.127,2021-07-28
20-Sep,서귀포시,천지동,기타 주점업,672,121875000,8999080.127,2021-07-28
20-Sep,서귀포시,천지동,기타 외국식 음식점업,1101,36818100,8999080.127,2021-07-28
20-Sep,서귀포시,천지동,기타 수상오락 서비스업,2,1010000,8999080.127,2021-07-28
20-Sep,서귀포시,천지동,빵 및 과자류 소매업,6762,114405155,8999080.127,2021-07-28
20-Sep,서귀포시,천지동,관광 민예품 및 선물용품 소매업,1032,23703800,8999080.127,2021-07-28
20-Sep,서귀포시,천지동,과실 및 채소 소매업,6363,461882566,8999080.127,2021-07-28
20-Sep,서귀포시,천지동,건강보조식품 소매업,92,18287960,8999080.127,2021-07-28
20-Sep,서귀포시,중앙동,화장품 및 방향제 소매업,914,108968750,4464560.108,2021-07-28
20-Sep,서귀포시,중앙동,호텔업,6,1460000,4464560.108,2021-07-28
20-Sep,서귀포시,천지동,그외 기타 종합 소매업,20,42125000,8999080.127,2021-07-28
20-Oct,제주시,오라동,서양식 음식점업,1405,26377630,18317889.08,2021-07-28
20-Oct,제주시,오라동,빵 및 과자류 소매업,1241,32456400,18317889.08,2021-07-28
20-Oct,제주시,오라동,비알콜 음료점업,4492,57186104,18317889.08,2021-07-28
20-Oct,제주시,오라동,기타음식료품위주종합소매업,58,2647130,18317889.08,2021-07-28
20-Oct,제주시,오라동,기타 주점업,24,5500000,18317889.08,2021-07-28
20-Oct,제주시,오라동,기타 외국식 음식점업,162,3648000,18317889.08,2021-07-28
20-Oct,제주시,오라동,그외 기타 종합 소매업,2829,126909470,18317889.08,2021-07-28
20-Oct,제주시,오라동,골프장 운영업,1283,225500276,18317889.08,2021-07-28
20-Oct,제주시,오라동,관광 민예품 및 선물용품 소매업,340,40315450,18317889.08,2021-07-28
20-Oct,제주시,오라동,과실 및 채소 소매업,183,21076600,18317889.08,2021-07-28
20-Oct,제주시,오라동,건강보조식품 소매업,11,1785300,18317889.08,2021-07-28
20-Oct,제주시,연동,화장품 및 방향제 소매업,1621,137066720,49615288.37,2021-07-28
20-Oct,제주시,연동,호텔업,2889,929274952,49615288.37,2021-07-28
20-Oct,제주시,연동,한식 음식점업,75057,3806807547,49615288.37,2021-07-28
20-Oct,제주시,오라동,그외 기타 스포츠시설 운영업,2,13000,18317889.08,2021-07-28
20-Oct,제주시,오라동,수산물 소매업,11,13354000,18317889.08,2021-07-28
20-Oct,제주시,외도동,과실 및 채소 소매업,801,73807150,12547120.69,2021-07-28
20-Oct,제주시,오라동,스포츠 및 레크레이션 용품 임대업,906,129671110,18317889.08,2021-07-28
20-Oct,제주시,연동,"피자, 햄버거, 샌드위치 및 유사 음식점업",3453,54421450,49615288.37,2021-07-28
20-Oct,제주시,외도동,관광 민예품 및 선물용품 소매업,2,405000,12547120.69,2021-07-28
20-Oct,제주시,외도동,건강보조식품 소매업,34,3692400,12547120.69,2021-07-28
20-Oct,제주시,오라동,화장품 및 방향제 소매업,20,10954500,18317889.08,2021-07-28
20-Oct,제주시,오라동,한식 음식점업,18228,636595041,18317889.08,2021-07-28
20-Oct,제주시,오라동,체인화 편의점,11833,104727950,18317889.08,2021-07-28
20-Oct,제주시,오라동,차량용 주유소 운영업,11442,523873825,18317889.08,2021-07-28
20-Oct,제주시,오라동,차량용 가스 충전업,174,12086810,18317889.08,2021-07-28
20-Oct,제주시,오라동,중식 음식점업,267,9337000,18317889.08,2021-07-28
20-Oct,제주시,오라동,자동차 임대업,172,17071621,18317889.08,2021-07-28
20-Oct,제주시,오라동,일식 음식점업,115,20540200,18317889.08,2021-07-28
20-Oct,제주시,오라동,일반유흥 주점업,5,750000,18317889.08,2021-07-28
20-Oct,제주시,오라동,육류 소매업,478,71132130,18317889.08,2021-07-28
20-Oct,제주시,오라동,여행사업,24,20661630,18317889.08,2021-07-28
20-Oct,제주시,오라동,여관업,242,11660288,18317889.08,2021-07-28
20-Oct,제주시,오라동,슈퍼마켓,10713,509509908,18317889.08,2021-07-28
20-Oct,제주시,연동,체인화 편의점,107552,1012958360,49615288.37,2021-07-28
20-Oct,제주시,용담2동,차량용 주유소 운영업,12385,510946895,17496303.89,2021-07-28
20-Oct,제주시,연동,차량용 가스 충전업,15,3201000,49615288.37,2021-07-28
20-Oct,제주시,연동,기타 주점업,771,197654000,49615288.37,2021-07-28
20-Oct,제주시,연동,기타 외국식 음식점업,1040,75905600,49615288.37,2021-07-28
20-Oct,제주시,연동,기타 갬블링 및 베팅업,2,9000000,49615288.37,2021-07-28
20-Oct,제주시,연동,그외 기타 종합 소매업,9,6200000,49615288.37,2021-07-28
20-Oct,제주시,연동,관광 민예품 및 선물용품 소매업,1135,49961350,49615288.37,2021-07-28
20-Oct,제주시,연동,과실 및 채소 소매업,574,61269100,49615288.37,2021-07-28
20-Oct,제주시,연동,기타음식료품위주종합소매업,2,93000,49615288.37,2021-07-28
20-Oct,제주시,연동,골프장 운영업,1924,329306675,49615288.37,2021-07-28
20-Oct,제주시,애월읍,휴양콘도 운영업,66,8010331,44514781.66,2021-07-28
20-Oct,제주시,애월읍,화장품 및 방향제 소매업,198,9092600,44514781.66,2021-07-28
20-Oct,제주시,애월읍,호텔업,151,24976453,44514781.66,2021-07-28
20-Oct,제주시,애월읍,한식 음식점업,45546,1906466160,44514781.66,2021-07-28
20-Oct,제주시,외도동,그외 기타 종합 소매업,10,3320000,12547120.69,2021-07-28
20-Oct,제주시,애월읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",3451,70474924,44514781.66,2021-07-28
20-Oct,제주시,연동,건강보조식품 소매업,205,14423850,49615288.37,2021-07-28
20-Oct,제주시,연동,마사지업,86,12893000,49615288.37,2021-07-28
20-Oct,제주시,연동,면세점,14,32004350,49615288.37,2021-07-28
20-Oct,제주시,연동,비알콜 음료점업,15714,154772955,49615288.37,2021-07-28
20-Oct,제주시,연동,중식 음식점업,5268,184826920,49615288.37,2021-07-28
20-Oct,제주시,연동,정기 항공 운송업,26786,1995764500,49615288.37,2021-07-28
20-Oct,제주시,연동,전시 및 행사 대행업,993,21489900,49615288.37,2021-07-28
20-Oct,제주시,연동,자동차 임대업,1760,105163380,49615288.37,2021-07-28
20-Oct,제주시,연동,일식 음식점업,4463,384866950,49615288.37,2021-07-28
20-Oct,제주시,연동,일반유흥 주점업,3194,997417931,49615288.37,2021-07-28
20-Oct,제주시,연동,육류 소매업,447,28796330,49615288.37,2021-07-28
20-Oct,제주시,연동,욕탕업,1415,25529400,49615288.37,2021-07-28
20-Oct,제주시,연동,여행사업,152,54881120,49615288.37,2021-07-28
20-Oct,제주시,연동,여관업,4543,467785806,49615288.37,2021-07-28
20-Oct,제주시,연동,스포츠 및 레크레이션 용품 임대업,4322,701733820,49615288.37,2021-07-28
20-Oct,제주시,연동,슈퍼마켓,49729,1467128988,49615288.37,2021-07-28
20-Oct,제주시,연동,수산물 소매업,71,32227400,49615288.37,2021-07-28
20-Oct,제주시,연동,서양식 음식점업,9367,348345161,49615288.37,2021-07-28
20-Oct,제주시,연동,빵 및 과자류 소매업,10436,169186080,49615288.37,2021-07-28
20-Oct,제주시,연동,차량용 주유소 운영업,9686,456604116,49615288.37,2021-07-28
20-Oct,제주시,외도동,기타 외국식 음식점업,822,18030100,12547120.69,2021-07-28
20-Oct,제주시,용담2동,중식 음식점업,1225,35290500,17496303.89,2021-07-28
20-Oct,제주시,외도동,기타음식료품위주종합소매업,432,29201430,12547120.69,2021-07-28
20-Oct,제주시,용담2동,건강보조식품 소매업,12,1373600,17496303.89,2021-07-28
20-Oct,제주시,용담1동,화장품 및 방향제 소매업,15,496000,7462088.868,2021-07-28
20-Oct,제주시,용담1동,호텔업,24,3738000,7462088.868,2021-07-28
20-Oct,제주시,용담1동,한식 음식점업,6683,346405369,7462088.868,2021-07-28
20-Oct,제주시,용담1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",568,9105300,7462088.868,2021-07-28
20-Oct,제주시,용담1동,택시 운송업,30,267820,7462088.868,2021-07-28
20-Oct,제주시,용담2동,과실 및 채소 소매업,1117,100439010,17496303.89,2021-07-28
20-Oct,제주시,용담1동,체인화 편의점,7609,67277580,7462088.868,2021-07-28
20-Oct,제주시,용담1동,차량용 가스 충전업,887,25891108,7462088.868,2021-07-28
20-Oct,제주시,용담1동,중식 음식점업,378,9774500,7462088.868,2021-07-28
20-Oct,제주시,용담1동,자동차 임대업,184,7718780,7462088.868,2021-07-28
20-Oct,제주시,용담1동,일식 음식점업,353,55225500,7462088.868,2021-07-28
20-Oct,제주시,용담1동,일반유흥 주점업,80,34220000,7462088.868,2021-07-28
20-Oct,제주시,용담1동,육류 소매업,1693,152291242,7462088.868,2021-07-28
20-Oct,제주시,용담1동,차량용 주유소 운영업,984,53023525,7462088.868,2021-07-28
20-Oct,제주시,용담1동,욕탕업,39,280500,7462088.868,2021-07-28
20-Oct,제주시,용담2동,관광 민예품 및 선물용품 소매업,10563,345155400,17496303.89,2021-07-28
20-Oct,제주시,용담2동,마사지업,1,50000,17496303.89,2021-07-28
20-Oct,제주시,애월읍,체인화 편의점,55184,579362420,44514781.66,2021-07-28
20-Oct,제주시,용담2동,자동차 임대업,10670,1087456661,17496303.89,2021-07-28
20-Oct,제주시,용담2동,일식 음식점업,2256,120949530,17496303.89,2021-07-28
20-Oct,제주시,용담2동,육류 소매업,417,31199590,17496303.89,2021-07-28
20-Oct,제주시,용담2동,욕탕업,1004,13069700,17496303.89,2021-07-28
20-Oct,제주시,용담2동,여행사업,883,63090230,17496303.89,2021-07-28
20-Oct,제주시,용담2동,기타 외국식 음식점업,164,9004000,17496303.89,2021-07-28
20-Oct,제주시,용담2동,여관업,393,27834719,17496303.89,2021-07-28
20-Oct,제주시,용담2동,슈퍼마켓,14786,305426480,17496303.89,2021-07-28
20-Oct,제주시,용담2동,수산물 소매업,676,79735920,17496303.89,2021-07-28
20-Oct,제주시,용담2동,서양식 음식점업,3584,81557230,17496303.89,2021-07-28
20-Oct,제주시,용담2동,빵 및 과자류 소매업,4756,89146536,17496303.89,2021-07-28
20-Oct,제주시,용담2동,비알콜 음료점업,9332,95016140,17496303.89,2021-07-28
20-Oct,제주시,용담2동,면세점,74848,10025475880,17496303.89,2021-07-28
20-Oct,제주시,용담2동,스포츠 및 레크레이션 용품 임대업,420,25743400,17496303.89,2021-07-28
20-Oct,제주시,용담1동,여행사업,19,19027752,7462088.868,2021-07-28
20-Oct,제주시,용담1동,여관업,105,11880300,7462088.868,2021-07-28
20-Oct,제주시,용담1동,스포츠 및 레크레이션 용품 임대업,130,9343500,7462088.868,2021-07-28
20-Oct,제주시,외도동,전시 및 행사 대행업,19,3309610,12547120.69,2021-07-28
20-Oct,제주시,외도동,자동차 임대업,753,82048010,12547120.69,2021-07-28
20-Oct,제주시,외도동,일식 음식점업,729,57956400,12547120.69,2021-07-28
20-Oct,제주시,외도동,일반유흥 주점업,25,7770000,12547120.69,2021-07-28
20-Oct,제주시,외도동,육류 소매업,755,155271506,12547120.69,2021-07-28
20-Oct,제주시,외도동,여행사업,6,3457000,12547120.69,2021-07-28
20-Oct,제주시,외도동,중식 음식점업,1386,38384850,12547120.69,2021-07-28
20-Oct,제주시,외도동,여관업,732,25735200,12547120.69,2021-07-28
20-Oct,제주시,외도동,슈퍼마켓,18612,476355480,12547120.69,2021-07-28
20-Oct,제주시,외도동,수산물 소매업,148,19944500,12547120.69,2021-07-28
20-Oct,제주시,외도동,서양식 음식점업,2318,52080595,12547120.69,2021-07-28
20-Oct,제주시,외도동,빵 및 과자류 소매업,3182,49485640,12547120.69,2021-07-28
20-Oct,제주시,외도동,비알콜 음료점업,3141,25632500,12547120.69,2021-07-28
20-Oct,제주시,외도동,마사지업,5,780000,12547120.69,2021-07-28
20-Oct,제주시,외도동,스포츠 및 레크레이션 용품 임대업,413,15982900,12547120.69,2021-07-28
20-Oct,제주시,외도동,차량용 가스 충전업,1085,43377808,12547120.69,2021-07-28
20-Oct,제주시,외도동,차량용 주유소 운영업,4496,233208015,12547120.69,2021-07-28
20-Oct,제주시,외도동,체인화 편의점,22312,230809930,12547120.69,2021-07-28
20-Oct,제주시,용담1동,슈퍼마켓,1721,22656680,7462088.868,2021-07-28
20-Oct,제주시,용담1동,수산물 소매업,81,13233000,7462088.868,2021-07-28
20-Oct,제주시,용담1동,서양식 음식점업,315,4251800,7462088.868,2021-07-28
20-Oct,제주시,용담1동,빵 및 과자류 소매업,474,11332800,7462088.868,2021-07-28
20-Oct,제주시,용담1동,비알콜 음료점업,31,2200800,7462088.868,2021-07-28
20-Oct,제주시,용담1동,기타 주점업,231,36185000,7462088.868,2021-07-28
20-Oct,제주시,용담1동,기타 외국식 음식점업,27,1746000,7462088.868,2021-07-28
20-Oct,제주시,용담1동,기타 수상오락 서비스업,37,7460000,7462088.868,2021-07-28
20-Oct,제주시,용담1동,그외 기타 종합 소매업,7,9570000,7462088.868,2021-07-28
20-Oct,제주시,용담1동,과실 및 채소 소매업,454,32357150,7462088.868,2021-07-28
20-Oct,제주시,용담1동,건강보조식품 소매업,12,1885000,7462088.868,2021-07-28
20-Oct,제주시,외도동,화장품 및 방향제 소매업,281,13673910,12547120.69,2021-07-28
20-Oct,제주시,외도동,호텔업,289,36301614,12547120.69,2021-07-28
20-Oct,제주시,외도동,한식 음식점업,16515,639389152,12547120.69,2021-07-28
20-Oct,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",3190,50450700,12547120.69,2021-07-28
20-Oct,제주시,외도동,기타 주점업,37,10220000,12547120.69,2021-07-28
20-Oct,제주시,애월읍,차량용 주유소 운영업,23639,1359233237,44514781.66,2021-07-28
20-Oct,제주시,봉개동,서양식 음식점업,924,14959600,6873694.122,2021-07-28
20-Oct,제주시,애월읍,중식 음식점업,2714,70297000,44514781.66,2021-07-28
20-Oct,제주시,삼도2동,서양식 음식점업,1387,34237500,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,빵 및 과자류 소매업,1527,20144000,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,비알콜 음료점업,102,1040500,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,기타음식료품위주종합소매업,1,30000,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,기타 주점업,155,24017000,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,기타 외국식 음식점업,215,13504795,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,수산물 소매업,21,21612500,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,기타 대형 종합 소매업,16392,1141915750,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,그외 기타 스포츠시설 운영업,1,20000,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,관광 민예품 및 선물용품 소매업,84,10923140,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,과실 및 채소 소매업,218,13451730,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,건강보조식품 소매업,5,385600,7438255.221,2021-07-28
20-Oct,제주시,삼도1동,화장품 및 방향제 소매업,116,17725322,11419974.23,2021-07-28
20-Oct,제주시,삼도1동,호텔업,259,60737295,11419974.23,2021-07-28
20-Oct,제주시,삼도2동,그외 기타 종합 소매업,44,25475000,7438255.221,2021-07-28
20-Oct,제주시,삼도1동,한식 음식점업,8812,329921532,11419974.23,2021-07-28
20-Oct,제주시,삼도2동,슈퍼마켓,2372,39761820,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,여관업,361,42275290,7438255.221,2021-07-28
20-Oct,제주시,삼양동,과실 및 채소 소매업,643,72593080,20005740.07,2021-07-28
20-Oct,제주시,삼양동,건강보조식품 소매업,4,1395000,20005740.07,2021-07-28
20-Oct,제주시,삼도2동,화장품 및 방향제 소매업,43,14150763,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,호텔업,1760,522402574,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,한식 음식점업,17350,680525883,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",699,7381000,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,스포츠 및 레크레이션 용품 임대업,436,42671123,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,체인화 편의점,20655,202104970,7438255.221,2021-07-28
20-Oct,제주시,삼도2동,전시 및 행사 대행업,16,819300,7438255.221,2021-07-28
